Fecha,Hora,Noroeste Ozono,Noroeste dióxido de azufre,Noroeste dióxido de nitrógeno,Noroeste monóxido de carbono,Noroeste PM10,Noreste Ozono,Noreste dióxido de azufre,Noreste dióxido de nitrógeno,Noreste monóxido de carbono,Noreste PM10,Centro Ozono,Centro dióxido de azufre,Centro dióxido de nitrógeno,Centro monóxido de carbono,Centro PM10,Suroeste Ozono,Suroeste dióxido de azufre,Suroeste dióxido de nitrógeno,Suroeste monóxido de carbono,Suroeste PM10,Sureste Ozono,Sureste dióxido de azufre,Sureste dióxido de nitrógeno,Sureste monóxido de carbono,Sureste PM10,,,,,
09/01/2010,22,4,8,14,13,27,17,2,13,12,27,1,5,16,16,21,1,3,16,12,20,6,5,14,20,23,,,,,
09/01/2010,23,9,8,14,12,26,22,2,13,12,25,3,5,14,15,20,4,3,15,11,20,5,5,15,19,21,,,,,
09/01/2010,24,15,9,15,10,25,20,2,10,11,24,4,5,15,14,19,10,3,12,10,20,9,5,14,17,20,,,,,
10/01/2010,1,21,10,14,9,26,16,2,8,10,24,6,5,15,12,19,15,3,12,9,19,12,5,14,16,21,,,,,
10/01/2010,2,18,10,13,7,27,18,3,10,9,23,3,5,14,10,18,16,4,9,8,19,8,5,14,16,21,,,,,
10/01/2010,3,15,10,12,7,26,9,6,12,8,23,6,6,14,9,19,16,4,8,6,18,10,5,13,14,21,,,,,
10/01/2010,4,18,10,13,6,25,5,8,13,7,23,5,6,14,8,18,15,4,8,3,19,15,5,14,12,22,,,,,
10/01/2010,5,13,10,13,6,25,5,9,13,7,24,5,6,13,7,19,15,4,8,3,19,15,5,14,9,22,,,,,
10/01/2010,6,13,10,15,6,25,5,11,14,6,24,2,6,14,7,20,12,4,10,2,18,11,5,13,7,21,,,,,
10/01/2010,7,11,10,15,6,25,5,12,13,6,25,1,7,14,7,20,5,4,13,2,18,5,6,12,7,21,,,,,
10/01/2010,8,4,11,16,6,26,4,13,12,7,27,1,8,13,7,21,4,4,14,2,18,5,7,16,8,22,,,,,
10/01/2010,9,5,11,15,6,27,6,15,13,7,28,3,8,13,7,22,5,4,15,2,18,7,7,12,9,21,,,,,
10/01/2010,10,6,12,15,7,28,10,15,11,8,28,6,8,13,8,22,6,4,14,3,17,12,8,13,10,21,,,,,
10/01/2010,11,11,12,15,7,29,15,16,11,8,28,9,8,15,8,22,10,5,15,3,17,16,8,15,12,20,,,,,
10/01/2010,12,21,12,15,8,31,23,17,12,8,29,15,8,16,9,22,17,5,17,4,18,22,8,14,13,20,,,,,
10/01/2010,13,35,12,16,8,32,31,18,14,8,30,25,8,18,10,23,29,5,16,5,18,33,8,16,14,21,,,,,
10/01/2010,14,50,12,15,9,32,45,18,13,9,32,37,8,14,10,23,47,5,13,5,19,47,8,12,14,22,,,,,
10/01/2010,15,57,12,19,9,33,55,18,12,8,33,50,8,14,10,24,58,5,13,6,19,55,8,14,13,22,,,,,
10/01/2010,16,52,11,20,10,34,64,18,17,8,34,56,8,14,10,25,61,5,13,6,20,61,8,21,13,23,,,,,
10/01/2010,17,37,12,17,9,36,45,18,19,8,36,50,8,18,10,26,58,5,12,6,20,62,8,22,13,23,,,,,
10/01/2010,18,22,12,16,9,36,25,18,20,8,37,17,9,19,10,27,29,5,22,6,21,38,8,25,13,23,,,,,
10/01/2010,19,14,14,18,9,36,19,18,17,9,39,4,10,20,10,28,9,5,22,6,23,27,9,20,12,26,,,,,
10/01/2010,20,15,15,16,9,37,15,18,17,9,40,2,11,19,10,29,8,6,20,6,23,10,9,19,13,27,,,,,
10/01/2010,21,14,18,15,8,37,15,18,15,10,42,4,12,17,10,30,10,7,19,5,24,7,10,17,13,27,,,,,
10/01/2010,22,8,19,15,8,38,17,18,12,10,43,7,12,13,10,32,5,8,18,5,25,5,11,16,13,28,,,,,
10/01/2010,23,11,21,15,7,38,20,18,10,10,44,5,12,13,10,32,4,8,17,5,25,9,11,14,13,28,,,,,
10/01/2010,24,9,22,13,7,39,20,18,10,9,45,5,13,14,10,33,5,8,16,5,26,11,12,13,12,28,,,,,
11/01/2010,1,8,22,13,7,39,21,18,10,9,47,6,13,13,9,33,5,9,15,4,26,8,12,12,12,28,,,,,
11/01/2010,2,11,21,13,7,39,21,17,10,8,47,6,13,13,8,33,5,10,15,4,27,9,11,11,10,28,,,,,
11/01/2010,3,14,20,13,6,40,21,14,11,7,48,5,14,12,7,33,6,11,14,3,28,10,11,12,9,28,,,,,
11/01/2010,4,11,21,13,6,41,18,12,10,6,48,6,14,11,7,33,5,12,14,3,28,10,10,11,7,28,,,,,
11/01/2010,5,8,22,12,6,41,19,11,11,6,48,4,14,12,6,33,5,13,13,3,29,7,10,10,6,28,,,,,
11/01/2010,6,4,22,14,6,41,15,8,13,6,49,2,14,12,6,33,2,13,13,3,29,5,10,11,6,28,,,,,
11/01/2010,7,3,22,15,6,41,13,8,15,6,50,1,13,13,6,34,1,14,14,3,30,5,9,12,7,28,,,,,
11/01/2010,8,3,22,16,7,42,6,6,16,7,53,2,12,14,7,33,2,14,15,3,30,6,9,13,8,28,,,,,
11/01/2010,9,4,22,17,8,43,10,5,16,8,55,4,12,15,8,33,4,14,16,4,31,6,9,15,11,29,,,,,
11/01/2010,10,6,22,20,10,44,15,5,18,9,57,5,12,17,9,33,6,13,18,5,32,12,8,17,13,31,,,,,
11/01/2010,11,11,22,24,12,43,18,5,16,10,60,11,12,19,10,34,15,13,19,6,33,19,8,23,16,32,,,,,
11/01/2010,12,17,22,30,14,43,28,4,10,12,61,22,12,24,12,36,24,13,27,7,33,35,8,27,19,33,,,,,
11/01/2010,13,36,22,33,16,43,40,4,12,12,62,31,12,26,13,38,41,13,30,8,34,47,8,30,22,34,,,,,
11/01/2010,14,38,21,32,17,47,52,4,9,12,61,45,12,20,14,38,47,13,23,9,35,59,8,23,23,36,,,,,
11/01/2010,15,41,21,28,18,50,51,4,12,12,62,44,12,20,15,38,51,13,21,9,35,62,8,23,23,36,,,,,
11/01/2010,16,41,20,24,17,51,50,4,8,8,63,44,12,20,14,38,47,13,27,10,35,47,8,27,24,36,,,,,
11/01/2010,17,40,19,17,15,50,47,4,17,8,63,35,12,28,13,38,40,13,27,10,36,45,8,29,23,36,,,,,
11/01/2010,18,29,18,19,14,50,41,3,5,7,63,28,12,28,13,38,35,12,31,10,37,41,8,32,23,38,,,,,
11/01/2010,19,14,17,29,13,51,35,3,25,11,65,11,11,33,12,38,18,12,37,10,37,28,8,35,23,36,,,,,
11/01/2010,20,4,15,31,14,53,10,3,30,13,70,2,10,32,16,39,3,12,38,12,37,19,7,31,25,38,,,,,
11/01/2010,21,3,15,28,15,55,8,3,31,16,78,2,9,34,17,39,4,11,40,15,38,6,6,32,25,38,,,,,
11/01/2010,22,3,14,26,17,57,5,2,27,16,43,2,8,39,20,39,3,10,37,18,39,3,6,30,26,41,,,,,
11/01/2010,23,4,13,26,20,59,2,2,25,21,46,2,8,34,23,42,2,10,30,19,40,3,5,27,26,43,,,,,
11/01/2010,24,5,12,25,20,61,4,2,29,21,48,2,8,28,24,44,2,8,28,21,41,3,5,25,25,44,,,,,
12/01/2010,1,3,11,25,21,63,5,6,25,21,50,2,8,25,24,46,1,8,26,21,43,3,5,24,25,46,,,,,
12/01/2010,2,3,10,23,22,64,2,12,21,22,52,2,8,23,24,48,3,7,24,22,43,2,5,22,24,47,,,,,
12/01/2010,3,3,15,20,21,66,3,15,20,23,53,2,8,22,23,49,3,6,23,22,44,5,5,20,23,48,,,,,
12/01/2010,4,5,18,18,20,67,2,18,17,21,53,2,8,20,21,52,4,5,20,20,44,2,6,18,20,48,,,,,
12/01/2010,5,5,21,17,18,71,2,20,17,19,53,2,9,18,19,53,4,5,19,17,45,2,8,15,18,48,,,,,
12/01/2010,6,3,24,16,16,73,2,25,15,17,54,1,9,17,16,54,1,4,19,15,46,2,8,15,17,49,,,,,
12/01/2010,7,4,25,18,15,73,2,27,14,16,56,1,10,14,13,55,2,4,19,14,46,2,9,15,18,50,,,,,
12/01/2010,8,8,28,21,17,76,2,28,16,15,57,2,12,15,13,55,2,4,19,17,48,2,10,14,19,51,,,,,
12/01/2010,9,5,29,20,19,79,3,31,26,17,123,2,12,20,15,56,2,4,21,19,48,2,11,18,22,52,,,,,
12/01/2010,10,5,31,28,21,82,5,32,15,17,128,2,13,26,17,58,4,5,26,20,48,3,12,20,24,53,,,,,
12/01/2010,11,11,31,34,23,86,11,33,18,17,132,5,14,36,20,61,8,5,36,21,49,8,12,24,25,55,,,,,
12/01/2010,12,25,29,40,24,86,21,34,30,16,132,13,15,47,23,64,19,5,35,21,50,25,13,32,26,57,,,,,
12/01/2010,13,34,28,39,26,85,34,34,31,17,135,29,15,40,25,66,36,5,23,21,49,30,13,29,26,58,,,,,
12/01/2010,14,42,28,37,26,83,51,34,37,18,134,46,15,34,25,66,50,5,16,20,48,51,14,21,25,56,,,,,
12/01/2010,15,49,27,38,25,80,54,34,27,17,133,52,15,30,26,65,50,5,20,19,48,52,14,29,25,54,,,,,
12/01/2010,16,49,27,39,22,81,60,34,24,16,132,55,15,25,24,64,55,5,27,16,48,65,15,58,24,53,,,,,
12/01/2010,17,41,27,33,19,82,59,34,24,14,132,45,15,22,22,64,53,5,31,13,48,70,15,29,20,54,,,,,
12/01/2010,18,24,27,30,18,82,40,34,32,14,131,30,15,27,19,63,45,6,32,11,48,58,15,36,17,55,,,,,
12/01/2010,19,16,28,21,15,83,25,34,22,13,133,7,15,30,16,62,20,6,35,10,48,33,15,37,16,55,,,,,
12/01/2010,20,16,29,19,13,83,14,35,17,12,133,3,17,22,14,63,10,8,25,9,50,36,16,25,16,56,,,,,
12/01/2010,21,15,30,20,12,81,24,35,19,11,130,2,18,22,13,63,10,8,23,9,49,10,17,23,17,56,,,,,
12/01/2010,22,11,31,20,11,80,21,35,20,11,125,2,20,21,13,62,3,10,25,9,47,4,18,22,18,54,,,,,
12/01/2010,23,14,35,18,10,79,23,37,20,10,123,1,22,19,13,60,3,11,23,9,45,2,20,20,17,53,,,,,
12/01/2010,24,11,38,17,10,78,20,38,17,10,120,2,24,18,12,58,4,12,20,9,44,5,22,19,17,51,,,,,
13/01/2010,1,10,39,17,9,77,15,35,13,9,117,2,26,18,12,58,5,13,20,8,43,4,22,16,17,48,,,,,
13/01/2010,2,4,38,18,9,76,12,29,14,8,115,2,26,15,11,57,5,13,18,7,42,5,22,12,16,48,,,,,
13/01/2010,3,4,37,18,9,75,12,26,13,7,114,7,26,12,10,56,4,14,16,6,41,5,22,13,14,48,,,,,
13/01/2010,4,3,38,17,8,74,6,24,13,7,111,4,26,12,9,54,4,15,15,5,39,5,22,11,12,46,,,,,
13/01/2010,5,3,36,17,8,72,5,21,14,6,109,4,25,13,8,53,4,15,14,5,38,5,21,12,10,45,,,,,
13/01/2010,6,2,36,16,8,70,5,16,16,6,107,1,24,14,7,50,4,15,15,4,37,2,19,14,9,44,,,,,
13/01/2010,7,2,35,16,8,69,4,14,15,7,106,1,22,14,7,50,1,16,17,4,36,1,18,13,11,43,,,,,
13/01/2010,8,2,34,17,9,66,2,12,17,8,105,1,22,14,6,51,1,16,17,4,34,2,18,14,13,42,,,,,
13/01/2010,9,4,33,17,10,61,4,11,18,9,101,2,21,18,8,50,2,17,17,5,33,2,16,14,16,41,,,,,
13/01/2010,10,6,33,17,11,58,9,10,20,10,95,4,20,20,10,49,5,16,19,7,33,5,15,14,18,39,,,,,
13/01/2010,11,15,32,19,12,52,20,9,26,12,88,8,20,28,12,45,11,16,24,8,31,15,15,19,20,38,,,,,
13/01/2010,12,30,32,27,14,51,30,9,33,13,90,20,19,33,14,43,24,16,26,9,31,32,15,20,22,38,,,,,
13/01/2010,13,40,38,34,15,52,39,9,30,14,88,27,19,33,16,43,35,15,26,10,32,41,14,23,24,38,,,,,
13/01/2010,14,45,37,43,16,52,46,10,27,14,86,35,19,30,17,43,51,15,21,10,33,56,14,23,24,40,,,,,
13/01/2010,15,46,35,40,17,52,59,10,20,14,85,51,19,31,18,43,55,15,20,10,33,64,14,21,22,41,,,,,
13/01/2010,16,46,34,51,17,51,67,10,28,13,83,55,19,30,18,43,60,15,14,11,33,56,14,22,20,41,,,,,
13/01/2010,17,40,32,31,17,51,53,11,20,12,82,36,19,25,18,44,54,15,14,10,33,57,13,22,17,40,,,,,
13/01/2010,18,22,34,30,16,51,52,12,21,12,81,20,20,27,16,44,44,15,16,8,33,59,14,23,16,39,,,,,
13/01/2010,19,4,32,36,17,51,45,13,33,11,77,10,19,32,16,43,22,15,25,7,33,51,14,28,14,39,,,,,
13/01/2010,20,5,32,35,18,52,37,13,29,11,78,5,18,37,16,43,6,14,24,7,31,33,12,27,16,36,,,,,
13/01/2010,21,5,33,34,19,53,25,14,32,12,79,2,18,34,16,43,10,13,20,7,30,25,11,30,16,36,,,,,
13/01/2010,22,4,35,30,20,55,22,15,31,13,79,3,17,32,18,44,2,12,28,7,29,34,10,26,17,37,,,,,
13/01/2010,23,5,33,27,20,57,12,13,25,15,79,2,17,32,20,45,2,11,26,9,28,29,8,25,19,38,,,,,
13/01/2010,24,3,29,26,20,58,15,11,21,15,81,1,15,30,24,45,2,10,26,11,29,32,7,22,19,38,,,,,
14/01/2010,1,3,28,24,21,58,25,8,19,16,83,1,14,26,27,46,1,8,24,13,30,29,6,20,20,38,,,,,
14/01/2010,2,3,26,23,21,59,23,8,18,16,85,1,12,23,28,48,1,8,21,14,30,33,6,17,19,40,,,,,
14/01/2010,3,3,25,19,20,60,22,8,16,16,88,2,12,21,28,48,2,8,17,14,31,33,6,18,19,39,,,,,
14/01/2010,4,3,24,18,19,62,19,8,16,16,90,2,12,21,27,48,1,8,18,14,32,35,6,23,19,39,,,,,
14/01/2010,5,3,24,17,18,63,5,8,16,15,91,2,12,21,26,49,1,7,17,14,32,35,6,21,18,39,,,,,
14/01/2010,6,3,24,18,19,63,3,8,21,16,93,3,12,19,26,50,1,7,17,14,33,28,6,20,19,40,,,,,
14/01/2010,7,4,24,18,19,64,4,8,26,20,98,2,12,21,27,51,2,6,17,15,33,21,6,20,20,40,,,,,
14/01/2010,8,5,24,20,23,66,5,8,32,27,103,3,12,24,31,53,3,5,17,19,33,25,6,27,26,42,,,,,
14/01/2010,9,5,24,27,28,68,9,8,28,33,109,3,12,34,32,55,4,5,23,23,34,21,6,29,30,43,,,,,
14/01/2010,10,16,23,35,30,70,25,7,35,35,110,9,11,39,33,56,10,5,27,24,35,30,6,26,31,43,,,,,
14/01/2010,11,27,23,19,30,73,33,7,24,35,111,26,10,26,32,57,25,5,20,23,34,35,6,20,31,43,,,,,
14/01/2010,12,35,22,7,28,72,36,7,10,38,109,37,10,13,30,56,37,5,12,23,32,36,5,12,30,41,,,,,
14/01/2010,13,37,22,7,26,73,36,6,8,37,107,45,9,15,28,54,45,5,9,22,31,43,5,10,29,40,,,,,
14/01/2010,14,38,22,5,24,70,44,6,12,34,108,44,9,12,25,51,37,4,5,21,30,46,5,9,26,41,,,,,
14/01/2010,15,34,22,5,21,68,42,6,10,28,108,32,9,11,21,49,35,4,6,18,28,45,5,9,22,41,,,,,
14/01/2010,16,32,21,5,16,64,39,6,8,19,107,31,8,10,16,48,35,4,6,10,28,45,5,8,17,41,,,,,
14/01/2010,17,29,21,6,10,62,38,5,7,10,106,27,8,8,11,47,32,4,7,5,28,42,5,7,11,42,,,,,
14/01/2010,18,24,19,8,8,59,36,5,9,7,106,24,8,11,7,47,31,4,9,3,28,39,5,9,7,42,,,,,
14/01/2010,19,21,18,9,7,56,26,4,15,6,105,15,8,16,6,47,24,4,11,2,27,36,5,10,6,42,,,,,
14/01/2010,20,19,16,9,7,54,24,4,15,6,102,12,8,12,6,47,19,4,9,2,26,34,5,8,6,40,,,,,
14/01/2010,21,16,13,10,7,52,17,3,14,7,99,9,8,13,6,46,19,4,10,1,26,27,5,10,7,38,,,,,
14/01/2010,22,17,10,9,7,48,21,3,16,8,96,6,8,15,6,41,25,4,9,1,26,25,5,8,6,36,,,,,
14/01/2010,23,15,7,11,8,45,20,3,16,8,93,13,8,12,7,41,25,4,9,1,24,27,5,9,6,35,,,,,
14/01/2010,24,17,6,9,8,43,19,2,13,9,91,18,7,9,7,39,26,3,7,1,23,28,5,5,6,33,,,,,
15/01/2010,1,26,5,6,7,42,23,2,6,9,88,19,7,8,6,38,24,3,6,1,21,27,5,5,6,33,,,,,
15/01/2010,2,26,5,4,6,39,25,3,11,9,86,24,7,8,6,35,26,3,5,1,21,27,5,3,6,32,,,,,
15/01/2010,3,26,5,3,5,38,24,3,6,8,83,21,7,6,5,33,25,3,4,1,20,27,5,3,5,31,,,,,
15/01/2010,4,25,4,7,5,35,24,3,4,7,82,25,7,5,4,31,27,3,4,1,20,28,5,3,5,31,,,,,
15/01/2010,5,25,3,5,5,33,25,3,8,7,80,23,7,7,3,30,25,3,5,1,21,27,5,7,4,32,,,,,
15/01/2010,6,22,3,8,5,30,18,3,10,6,78,21,7,9,2,28,26,3,6,0,13,25,5,10,4,31,,,,,
15/01/2010,7,16,2,10,4,27,15,3,15,6,72,8,6,16,2,27,20,3,13,1,13,25,5,15,4,30,,,,,
15/01/2010,8,16,2,12,5,23,15,3,20,7,63,4,6,19,6,23,21,2,12,1,13,25,4,14,5,28,,,,,
15/01/2010,9,20,2,9,5,20,16,3,21,8,53,11,6,15,7,22,22,2,9,1,12,25,4,9,5,27,,,,,
15/01/2010,10,24,2,6,5,16,25,2,10,9,49,21,5,11,8,19,25,2,6,1,10,25,4,7,5,25,,,,,
15/01/2010,11,26,2,6,6,14,24,2,8,9,47,25,5,8,8,18,29,2,5,1,9,27,4,6,13,25,,,,,
15/01/2010,12,27,2,5,6,14,30,3,7,9,48,26,5,6,9,17,30,2,5,1,9,29,4,5,14,27,,,,,
15/01/2010,13,27,2,6,7,15,30,2,5,9,48,29,5,11,9,17,30,2,5,1,9,29,4,6,7,27,,,,,
15/01/2010,14,29,2,5,7,15,32,3,6,10,45,26,5,10,9,18,30,2,5,1,9,29,4,8,7,25,,,,,
15/01/2010,15,29,2,5,7,15,32,3,7,9,45,25,5,6,8,20,28,2,,1,9,29,4,6,7,25,,,,,
15/01/2010,16,30,2,6,7,15,31,3,7,7,46,25,5,10,4,20,30,2,5,1,,30,4,5,7,23,,,,,
15/01/2010,17,27,2,6,6,16,24,3,8,6,45,24,5,12,3,18,30,2,5,1,,31,4,5,7,23,,,,,
15/01/2010,18,24,2,8,6,17,27,2,9,6,43,20,5,13,3,18,25,2,7,2,,28,4,5,7,23,,,,,
15/01/2010,19,20,2,10,6,18,22,2,15,6,44,18,5,15,3,18,26,2,6,1,,26,4,8,8,23,,,,,
15/01/2010,20,23,2,9,6,18,21,2,14,6,44,18,3,14,3,18,23,2,8,1,,25,4,7,8,23,,,,,
15/01/2010,21,21,2,10,6,18,17,2,15,7,44,22,3,13,10,18,27,2,7,1,,27,4,6,7,23,,,,,
15/01/2010,22,21,2,8,6,18,18,2,12,7,44,22,3,12,10,18,25,2,6,4,,26,4,5,7,23,,,,,
15/01/2010,23,22,2,8,6,18,21,2,13,7,43,16,3,13,9,18,25,2,6,4,,27,4,6,7,23,,,,,
15/01/2010,24,25,2,7,6,18,16,2,12,7,43,19,3,10,9,18,29,2,5,4,,26,4,6,6,23,,,,,
16/01/2010,1,24,2,9,6,18,25,2,6,7,43,25,3,6,9,18,27,2,4,4,,27,4,4,6,23,,,,,
16/01/2010,2,26,2,7,6,17,23,2,5,7,43,18,3,7,8,18,24,2,4,4,8,21,4,7,5,23,,,,,
16/01/2010,3,27,2,4,5,17,20,2,9,6,43,17,3,10,7,18,25,2,4,4,8,23,4,6,5,23,,,,,
16/01/2010,4,28,2,4,5,17,22,2,9,6,42,14,3,12,6,18,24,2,3,3,8,24,4,7,5,22,,,,,
16/01/2010,5,23,2,8,4,18,14,2,12,5,41,19,3,7,6,18,22,2,5,3,8,23,4,8,4,21,,,,,
16/01/2010,6,11,2,14,5,17,6,5,16,5,42,16,3,12,6,18,18,2,9,3,8,14,4,12,4,21,,,,,
16/01/2010,7,9,2,16,5,18,13,8,15,5,43,2,4,15,5,18,12,2,10,3,9,17,4,14,5,21,,,,,
16/01/2010,8,4,2,18,6,19,14,9,18,6,43,2,5,16,5,18,1,2,14,4,10,9,5,14,7,22,,,,,
16/01/2010,9,5,3,18,7,20,16,9,18,7,43,5,6,15,6,18,4,3,15,5,11,5,5,14,9,22,,,,,
16/01/2010,10,9,4,20,9,21,18,9,16,7,42,13,7,11,8,19,11,4,14,6,11,12,6,15,11,22,,,,,
16/01/2010,11,16,5,19,10,22,25,8,14,8,42,19,8,12,8,19,15,5,15,7,12,16,7,15,12,23,,,,,
16/01/2010,12,26,7,19,12,23,28,9,12,8,42,25,8,13,8,19,26,5,17,8,13,29,7,16,13,23,,,,,
16/01/2010,13,40,7,20,13,24,37,9,9,8,41,40,8,13,9,19,45,5,19,10,15,42,7,17,14,23,,,,,
16/01/2010,14,49,8,20,13,24,48,9,12,8,38,49,8,14,9,18,57,5,19,10,16,44,7,14,14,22,,,,,
16/01/2010,15,41,7,11,13,24,54,8,12,8,35,44,8,14,10,18,54,5,10,11,17,48,8,18,15,22,,,,,
16/01/2010,16,31,7,5,13,23,52,8,8,8,33,37,8,16,9,17,48,6,9,11,17,48,8,21,14,22,,,,,
16/01/2010,17,31,7,5,11,22,36,8,8,7,32,22,8,16,9,17,40,5,7,10,18,29,8,19,14,22,,,,,
16/01/2010,18,25,7,7,10,21,24,8,10,7,31,13,8,18,9,18,24,5,6,10,18,25,8,11,13,22,,,,,
16/01/2010,19,18,7,10,9,19,19,8,12,7,30,13,8,19,10,18,19,5,7,9,18,22,8,13,12,21,,,,,
16/01/2010,20,17,7,15,8,19,15,8,15,8,30,5,8,18,12,17,15,5,10,9,17,15,8,15,13,21,,,,,
16/01/2010,21,18,7,14,7,19,10,12,17,9,30,2,8,17,14,18,7,5,14,8,18,15,8,15,15,21,,,,,
16/01/2010,22,15,7,15,7,19,5,12,14,11,32,2,9,16,15,18,8,6,15,9,18,19,8,15,16,22,,,,,
16/01/2010,23,15,7,14,7,19,13,11,15,12,32,3,12,16,15,18,3,6,15,10,18,18,8,15,18,23,,,,,
16/01/2010,24,15,7,15,8,19,18,10,15,13,33,1,12,15,17,19,1,6,14,10,18,18,8,15,20,23,,,,,
17/01/2010,1,7,7,13,8,19,18,10,15,14,33,1,11,15,19,20,1,6,14,11,19,20,8,12,21,24,,,,,
17/01/2010,2,4,7,13,10,19,20,9,13,15,36,1,11,14,20,21,1,6,14,12,19,22,8,11,21,24,,,,,
17/01/2010,3,3,7,14,10,20,21,9,11,15,37,1,11,12,21,21,3,6,14,14,19,20,8,12,23,24,,,,,
17/01/2010,4,2,7,13,10,22,21,9,12,15,38,1,11,13,22,22,1,6,13,15,20,21,8,12,24,25,,,,,
17/01/2010,5,2,7,13,11,23,21,8,11,14,38,1,11,12,21,23,2,6,12,15,20,20,8,13,23,26,,,,,
17/01/2010,6,3,7,13,12,23,17,8,11,13,37,2,11,13,21,23,5,6,11,16,20,21,8,13,24,26,,,,,
17/01/2010,7,3,7,13,13,24,15,7,12,13,37,2,11,12,22,23,10,6,18,16,21,21,8,12,24,26,,,,,
17/01/2010,8,3,6,12,15,25,12,7,13,14,37,2,11,14,25,23,2,6,18,18,21,22,8,13,25,26,,,,,
17/01/2010,9,5,6,16,16,25,22,5,24,16,38,3,11,22,27,24,9,5,18,19,20,23,8,22,27,26,,,,,
17/01/2010,10,14,5,20,16,26,24,4,14,15,42,13,9,21,26,24,18,5,17,19,21,24,6,21,27,25,,,,,
17/01/2010,11,30,5,14,16,27,26,2,14,15,41,25,8,23,25,24,30,5,17,18,20,26,5,14,25,25,,,,,
17/01/2010,12,41,4,7,14,27,32,2,8,15,39,36,8,18,24,25,42,4,13,17,19,34,5,9,23,23,,,,,
17/01/2010,13,42,3,6,13,27,35,2,5,14,38,45,8,15,21,24,53,4,10,17,18,42,5,15,21,23,,,,,
17/01/2010,14,44,3,4,13,28,47,2,5,13,38,47,8,11,19,23,53,3,7,15,17,55,5,15,19,23,,,,,
17/01/2010,15,47,3,5,12,28,44,2,6,12,38,47,8,10,16,23,49,3,10,13,16,53,5,10,16,22,,,,,
17/01/2010,16,41,3,5,10,28,44,2,5,9,38,41,8,12,13,23,43,3,3,10,16,40,5,7,13,22,,,,,
17/01/2010,17,36,3,5,7,28,40,2,7,6,38,33,8,9,11,23,34,3,2,7,15,39,5,8,9,21,,,,,
17/01/2010,18,28,3,5,6,28,36,2,8,5,38,26,8,10,10,23,27,3,9,6,15,37,5,7,7,20,,,,,
17/01/2010,19,20,3,7,5,28,33,1,14,5,37,14,7,11,9,22,21,3,7,5,16,29,5,8,6,20,,,,,
17/01/2010,20,15,3,8,5,29,26,1,13,6,37,9,7,11,9,23,21,3,7,5,15,23,5,12,6,20,,,,,
17/01/2010,21,16,3,9,5,28,22,2,14,6,36,6,7,13,9,22,18,3,7,5,15,21,5,13,6,19,,,,,
17/01/2010,22,16,3,11,6,28,15,2,12,7,35,4,7,15,9,21,19,3,11,6,15,17,5,13,7,19,,,,,
17/01/2010,23,13,3,12,6,28,15,2,12,8,36,5,7,13,9,21,14,3,10,6,15,16,4,11,7,19,,,,,
17/01/2010,24,12,3,15,6,28,17,1,12,9,35,6,6,14,8,21,6,3,15,7,14,18,4,8,8,18,,,,,
18/01/2010,1,12,3,12,6,27,18,1,11,9,34,9,6,14,8,20,6,3,15,7,14,21,4,6,8,18,,,,,
18/01/2010,2,14,3,11,6,26,20,1,10,9,33,10,6,13,8,20,2,3,14,8,14,21,4,11,9,18,,,,,
18/01/2010,3,15,3,12,6,26,19,1,10,9,32,1,6,12,8,19,2,2,12,8,14,20,4,11,10,18,,,,,
18/01/2010,4,10,2,13,6,25,19,1,10,7,32,3,6,12,8,19,2,2,11,8,13,21,4,10,10,17,,,,,
18/01/2010,5,22,2,12,7,25,17,1,11,7,32,1,6,12,8,18,1,2,12,8,13,20,4,10,10,16,,,,,
18/01/2010,6,12,2,13,8,24,14,1,14,7,33,1,6,13,9,18,1,2,12,7,13,15,4,13,10,16,,,,,
18/01/2010,7,6,2,15,9,23,5,1,21,11,33,1,6,13,10,18,2,2,13,9,13,13,4,13,13,17,,,,,
18/01/2010,8,6,2,15,13,23,6,1,29,18,39,2,6,18,14,18,6,2,15,15,13,12,4,17,19,17,,,,,
18/01/2010,9,6,2,18,16,23,14,1,22,21,47,4,6,24,19,18,11,2,17,19,14,6,4,23,24,18,,,,,
18/01/2010,10,15,2,25,17,26,22,1,17,22,48,13,6,29,20,18,18,2,16,20,14,21,4,21,25,18,,,,,
18/01/2010,11,25,2,21,19,28,27,1,17,22,48,25,6,19,22,18,25,2,16,21,15,26,4,18,26,18,,,,,
18/01/2010,12,35,2,16,19,28,35,1,14,22,48,32,6,12,24,18,35,2,12,21,15,29,4,8,26,19,,,,,
18/01/2010,13,43,2,13,18,27,44,1,12,25,49,42,6,12,22,18,45,2,11,21,15,40,4,8,26,19,,,,,
18/01/2010,14,46,2,10,17,27,55,1,7,26,49,58,6,13,22,18,54,2,7,21,15,49,4,9,25,20,,,,,
18/01/2010,15,58,2,10,15,27,65,1,9,16,48,53,6,10,20,18,63,2,7,18,15,52,4,12,22,20,,,,,
18/01/2010,16,65,3,10,10,28,73,1,13,10,48,49,6,12,15,19,55,2,6,12,15,47,4,15,16,20,,,,,
18/01/2010,17,65,3,18,9,28,73,2,12,7,49,49,6,15,10,18,51,2,6,8,15,50,4,20,12,20,,,,,
18/01/2010,18,42,3,20,8,28,46,2,12,6,53,35,6,17,8,19,42,2,9,7,16,47,4,17,10,21,,,,,
18/01/2010,19,21,3,21,8,29,37,2,16,6,56,16,6,20,8,20,30,3,12,6,17,42,4,11,9,22,,,,,
